ANO,MES,DIA,MUNICIPIO,ESTACION,SO2,CO,NO,NO2,PM2.5,PM10,NOx,O3,TOL,BEN,EBE
2021,7,28,79,11,,,3.0,28.0,,,33.0,,0.7,0.1,0.1
2021,7,28,79,16,,,3.0,23.0,,,28.0,83.0,,,
2021,7,28,79,17,,,4.0,32.0,,,38.0,66.0,,,
2021,7,28,79,18,,0.3,3.0,24.0,,27.0,29.0,72.0,1.9,0.1,0.2
2021,7,28,79,24,,,2.0,12.0,13.0,24.0,15.0,81.0,1.0,0.1,0.1
2021,7,28,79,27,,,3.0,25.0,,,29.0,77.0,,,
2021,7,28,79,35,6.0,0.2,3.0,26.0,,,31.0,79.0,,,
2021,7,28,79,36,5.0,,3.0,27.0,,25.0,31.0,,,,
2021,7,28,79,38,,,5.0,27.0,10.0,17.0,35.0,,0.7,0.1,0.2
2021,7,28,79,39,,,1.0,27.0,,,28.0,79.0,,,
2021,7,28,79,40,,,3.0,26.0,,25.0,31.0,,,,
2021,7,28,79,47,,,3.0,22.0,12.0,26.0,27.0,,,,
2021,7,28,79,48,,,2.0,24.0,13.0,22.0,27.0,,,,
2021,7,28,79,49,,,1.0,17.0,,,19.0,76.0,,,
2021,7,28,79,50,,,6.0,34.0,11.0,22.0,44.0,,,,
2021,7,28,79,54,,,3.0,18.0,,,23.0,59.0,,,
2021,7,28,79,55,,,3.0,28.0,,29.0,32.0,,1.5,0.2,0.3
2021,7,28,79,56,,0.3,10.0,39.0,13.0,21.0,53.0,,,,
2021,7,28,79,57,2.0,,2.0,19.0,11.0,20.0,22.0,,,,
2021,7,28,79,58,,,1.0,16.0,,,18.0,76.0,,,
2021,7,28,79,59,,,1.0,18.0,,,20.0,83.0,,,
2021,7,28,79,60,,,1.0,23.0,,18.0,25.0,88.0,,,
2021,7,29,79,4,7.0,0.2,3.0,20.0,,,24.0,,,,
2021,7,29,79,8,7.0,0.2,5.0,33.0,21.0,33.0,41.0,69.0,1.6,0.3,0.6
2021,7,29,79,11,,,4.0,28.0,,,34.0,,0.7,0.1,0.1
2021,7,29,79,16,,,3.0,19.0,,,23.0,89.0,,,
2021,7,29,79,17,,,3.0,21.0,,,25.0,74.0,,,
2021,7,29,79,18,,0.3,2.0,18.0,,32.0,22.0,79.0,1.2,0.1,0.2
2021,7,29,79,24,,,2.0,13.0,13.0,29.0,15.0,79.0,0.9,0.1,0.1
2021,7,29,79,27,,,3.0,22.0,,,27.0,81.0,,,
2021,7,29,79,35,6.0,0.2,2.0,20.0,,,24.0,85.0,,,
2021,7,29,79,36,5.0,,2.0,21.0,,34.0,24.0,,,,
2021,7,29,79,38,,,4.0,21.0,11.0,21.0,28.0,,0.5,0.2,0.2
2021,7,29,79,39,,,3.0,25.0,,,29.0,80.0,,,
2021,7,29,79,40,,,3.0,20.0,,29.0,24.0,,,,
2021,7,29,79,47,,,3.0,16.0,29.0,55.0,21.0,,,,
2021,7,29,79,48,,,2.0,24.0,29.0,41.0,26.0,,,,
2021,7,29,79,49,,,1.0,14.0,,,16.0,79.0,,,
2021,7,29,79,50,,,6.0,34.0,30.0,41.0,43.0,,,,
2021,7,29,79,54,,,2.0,14.0,,,17.0,57.0,,,
2021,7,29,79,55,,,4.0,24.0,,67.0,30.0,,,0.1,
2021,7,29,79,56,,0.3,10.0,33.0,25.0,36.0,49.0,,,,
2021,7,29,79,57,2.0,,2.0,19.0,12.0,24.0,22.0,,,,
2021,7,29,79,58,,,1.0,15.0,,,17.0,77.0,,,
2021,7,29,79,59,,,2.0,17.0,,,20.0,85.0,,,
2021,7,29,79,60,,,1.0,23.0,,23.0,25.0,89.0,,,
2021,7,30,79,4,7.0,0.2,2.0,18.0,,,21.0,,,,
2021,7,30,79,8,6.0,0.2,6.0,35.0,6.0,15.0,43.0,81.0,1.6,0.3,0.5
2021,7,30,79,11,,,3.0,21.0,,,25.0,,0.5,0.1,0.1
2021,7,30,79,16,,,3.0,23.0,,,27.0,94.0,,,
2021,7,30,79,17,,,3.0,23.0,,,28.0,86.0,,,
2021,7,30,79,18,,0.3,2.0,16.0,,20.0,20.0,90.0,1.1,0.1,0.2
2021,7,30,79,24,,,1.0,7.0,12.0,23.0,9.0,95.0,0.5,0.1,0.1
2021,7,30,79,27,,,3.0,23.0,,,27.0,91.0,,,
2021,7,30,79,35,6.0,0.2,1.0,17.0,,,19.0,96.0,,,
2021,7,30,79,36,5.0,,2.0,22.0,,24.0,25.0,,,,
2021,7,30,79,38,,,3.0,20.0,10.0,17.0,25.0,,0.4,0.1,0.1
2021,7,30,79,39,,,1.0,17.0,,,20.0,96.0,,,
2021,7,30,79,40,,,3.0,19.0,,22.0,23.0,,,,
2021,7,30,79,47,,,3.0,18.0,6.0,20.0,23.0,,,,
2021,7,30,79,48,,,1.0,22.0,8.0,16.0,25.0,,,,
2021,7,30,79,49,,,1.0,14.0,,,16.0,86.0,,,
2021,7,30,79,50,,,8.0,36.0,4.0,15.0,49.0,,,,
2021,7,30,79,54,,,2.0,18.0,,,21.0,67.0,,,
2021,7,30,79,55,,,5.0,29.0,,25.0,37.0,,,,
2021,7,30,79,56,,0.3,8.0,34.0,12.0,20.0,47.0,,,,
2021,7,30,79,57,2.0,,1.0,18.0,12.0,21.0,20.0,,,,
2021,7,30,79,58,,,2.0,13.0,,,15.0,84.0,,,
2021,7,30,79,59,,,1.0,16.0,,,17.0,96.0,,,
2021,7,30,79,60,,,1.0,20.0,,18.0,22.0,97.0,,,
2021,7,31,79,4,8.0,0.2,2.0,9.0,,,12.0,,,,
2021,7,31,79,8,5.0,0.2,3.0,16.0,5.0,11.0,20.0,65.0,0.8,0.2,0.3
2021,7,31,79,11,,,2.0,11.0,,,15.0,,0.3,0.1,0.1
2021,7,31,79,16,,,2.0,8.0,,,11.0,73.0,,,
2021,7,31,79,17,,,3.0,14.0,,,19.0,63.0,,,
2021,7,31,79,18,,0.3,2.0,8.0,,14.0,10.0,65.0,0.5,0.1,0.1
2021,7,31,79,24,,,1.0,4.0,9.0,17.0,5.0,70.0,0.3,0.1,0.1
2021,7,31,79,27,,,2.0,15.0,,,18.0,62.0,,,
2021,7,31,79,35,6.0,0.2,1.0,11.0,,,12.0,69.0,,,
2021,7,31,79,36,5.0,,1.0,10.0,,16.0,12.0,,,,
2021,7,31,79,38,,,2.0,10.0,5.0,9.0,12.0,,0.2,0.1,0.1
2021,7,31,79,39,,,1.0,7.0,,,8.0,75.0,,,
2021,7,31,79,40,,,2.0,10.0,,15.0,13.0,,,,
2021,7,31,79,47,,,2.0,6.0,7.0,13.0,10.0,,,,
2021,7,31,79,48,,,1.0,10.0,8.0,15.0,12.0,,,,
2021,7,31,79,49,,,1.0,8.0,,,9.0,67.0,,,
2021,7,31,79,50,,,5.0,18.0,7.0,16.0,26.0,,,,
2021,7,31,79,54,,,1.0,10.0,,,12.0,51.0,,,
2021,7,31,79,55,,,2.0,18.0,,20.0,21.0,,1.1,0.1,
2021,7,31,79,56,,0.2,4.0,15.0,6.0,12.0,20.0,,,,
2021,7,31,79,57,2.0,,1.0,10.0,7.0,13.0,12.0,,,,
2021,7,31,79,58,,,1.0,8.0,,,10.0,67.0,,,
2021,7,31,79,59,,,1.0,9.0,,,10.0,68.0,,,
2021,7,31,79,60,,,1.0,12.0,,15.0,14.0,76.0,,,
2021,8,1,79,4,8.0,0.2,1.0,7.0,,,9.0,,,,
2021,8,1,79,8,6.0,0.2,2.0,11.0,5.0,9.0,14.0,66.0,0.5,0.2,0.2
2021,8,1,79,11,,,2.0,10.0,,,13.0,,0.2,0.1,0.1
2021,8,1,79,16,,,2.0,7.0,,,9.0,68.0,,,
2021,8,1,79,17,,,1.0,9.0,,,11.0,63.0,,,
2021,8,1,79,18,,0.3,1.0,7.0,,12.0,9.0,64.0,0.3,0.1,0.1
2021,8,1,79,24,,,1.0,4.0,6.0,10.0,6.0,64.0,0.2,0.1,0.1
2021,8,1,79,27,,,1.0,10.0,,,11.0,64.0,,,
2021,8,1,79,35,6.0,0.2,1.0,9.0,,,11.0,65.0,,,
2021,8,1,79,36,4.0,,2.0,9.0,,8.0,12.0,,,,
2021,8,1,79,38,,,2.0,10.0,3.0,5.0,12.0,,0.1,0.1,0.1
2021,8,1,79,39,,,1.0,5.0,,,6.0,70.0,,,
2021,8,1,79,40,,,2.0,9.0,,8.0,12.0,,,,
2021,8,1,79,47,,,2.0,7.0,5.0,4.0,11.0,,,,
2021,8,1,79,48,,,1.0,7.0,,,9.0,,,,
2021,8,1,79,49,,,1.0,7.0,,,9.0,62.0,,,
2021,8,1,79,50,,,2.0,12.0,5.0,10.0,15.0,,,,
2021,8,1,79,54,,,1.0,8.0,,,10.0,49.0,,,
2021,8,1,79,55,,,1.0,10.0,,12.0,11.0,,0.4,0.1,0.3
2021,8,1,79,56,,0.2,4.0,16.0,5.0,8.0,23.0,,,,
2021,8,1,79,57,2.0,,1.0,7.0,4.0,7.0,9.0,,,,
2021,8,1,79,58,,,1.0,6.0,,,7.0,66.0,,,
2021,8,1,79,59,,,1.0,6.0,,,8.0,65.0,,,
2021,8,1,79,60,,,1.0,11.0,,8.0,12.0,71.0,,,
2021,8,2,79,4,8.0,0.2,3.0,17.0,,,21.0,,,,
2021,8,2,79,8,6.0,0.2,3.0,21.0,5.0,13.0,26.0,78.0,0.9,0.2,0.3
2021,8,2,79,11,,,3.0,22.0,,,27.0,,0.3,0.1,0.1
2021,8,2,79,16,,,2.0,17.0,,,20.0,80.0,,,
2021,8,2,79,17,,,3.0,17.0,,,21.0,69.0,,,
2021,8,2,79,18,,0.3,2.0,14.0,,16.0,18.0,76.0,0.9,0.1,0.1
2021,8,2,79,24,,,2.0,10.0,8.0,17.0,12.0,79.0,0.6,0.1,0.1
2021,8,2,79,27,,,3.0,27.0,,,32.0,,,,
2021,8,2,79,35,6.0,0.2,3.0,17.0,,,22.0,80.0,,,
2021,8,2,79,36,5.0,,2.0,22.0,,20.0,26.0,,,,
2021,8,2,79,38,,,4.0,17.0,6.0,12.0,23.0,,0.3,0.1,0.1
2021,8,2,79,39,,,3.0,19.0,,,24.0,82.0,,,
2021,8,2,79,40,,,2.0,19.0,,16.0,23.0,,,,
2021,8,2,79,47,,,3.0,16.0,5.0,5.0,21.0,,,,
2021,8,2,79,48,,,1.0,15.0,8.0,13.0,17.0,,,,
2021,8,2,79,49,,,1.0,12.0,,,14.0,78.0,,,
2021,8,2,79,50,,,3.0,22.0,8.0,15.0,26.0,,,,
2021,8,2,79,54,,,3.0,17.0,,,21.0,56.0,,,
2021,8,2,79,55,,,3.0,30.0,,21.0,34.0,,0.8,0.1,0.5
2021,8,2,79,56,,0.3,7.0,27.0,9.0,16.0,38.0,,,,
2021,8,2,79,57,2.0,,2.0,15.0,6.0,13.0,18.0,,,,
2021,8,2,79,58,,,1.0,11.0,,,13.0,75.0,,,
2021,8,2,79,59,,,1.0,14.0,,,15.0,79.0,,,
2021,8,2,79,60,,,1.0,17.0,,13.0,19.0,89.0,,,
2021,8,3,79,4,7.0,0.2,6.0,26.0,,,35.0,,,,
2021,8,3,79,8,6.0,0.2,5.0,30.0,10.0,19.0,37.0,65.0,1.8,0.3,0.4
2021,8,3,79,11,,,4.0,26.0,,,32.0,,0.6,0.1,0.1
2021,8,3,79,16,,,3.0,21.0,,,26.0,70.0,,,
2021,8,3,79,17,,,3.0,20.0,,,25.0,62.0,,,
2021,8,3,79,18,,0.3,3.0,21.0,,20.0,26.0,64.0,1.4,0.2,0.2
2021,8,3,79,24,,,2.0,12.0,9.0,20.0,15.0,71.0,1.4,0.1,0.1
2021,8,3,79,27,,,4.0,25.0,,,30.0,71.0,,,
2021,8,3,79,35,6.0,0.2,3.0,24.0,,,28.0,70.0,,,
2021,8,3,79,36,5.0,,3.0,26.0,,25.0,30.0,,,,
2021,8,3,79,38,,,3.0,22.0,8.0,14.0,27.0,,0.4,0.1,0.1
2021,8,3,79,39,,,4.0,27.0,,,32.0,69.0,,,
2021,8,3,79,40,,,3.0,24.0,,22.0,29.0,,,,
2021,8,3,79,47,,,4.0,26.0,19.0,25.0,32.0,,,,
2021,8,3,79,48,,,2.0,23.0,12.0,23.0,26.0,,,,
2021,8,3,79,49,,,1.0,18.0,,,20.0,67.0,,,
2021,8,3,79,50,,,5.0,29.0,12.0,23.0,36.0,,,,
2021,8,3,79,54,,,4.0,20.0,,,26.0,51.0,,,
2021,8,3,79,55,,,5.0,27.0,,29.0,34.0,,1.6,0.2,
2021,8,3,79,56,,0.3,8.0,31.0,16.0,25.0,44.0,,,,
2021,8,3,79,57,2.0,,2.0,20.0,9.0,17.0,24.0,,,,
2021,8,3,79,58,,,1.0,12.0,,,14.0,71.0,,,
2021,8,3,79,59,,,2.0,17.0,,,20.0,71.0,,,
2021,8,3,79,60,,,2.0,25.0,,19.0,27.0,75.0,,,
2021,8,4,79,4,7.0,0.2,4.0,14.0,,,20.0,,,,
2021,8,4,79,8,6.0,0.2,3.0,20.0,9.0,14.0,26.0,70.0,1.2,0.3,0.3
2021,8,4,79,11,,,4.0,19.0,,,25.0,,0.6,0.2,0.1
2021,8,4,79,16,,,2.0,12.0,,,15.0,81.0,,,
2021,8,4,79,17,,,4.0,15.0,,,20.0,70.0,,,
2021,8,4,79,18,,0.3,2.0,9.0,,11.0,12.0,71.0,0.6,0.1,0.1
2021,8,4,79,24,,,1.0,3.0,7.0,14.0,5.0,77.0,0.3,0.1,0.1
2021,8,4,79,27,,,1.0,14.0,,,16.0,77.0,,,
2021,8,4,79,35,6.0,0.2,2.0,14.0,,,17.0,73.0,,,
2021,8,4,79,36,4.0,,2.0,13.0,,14.0,16.0,,,,
2021,8,4,79,38,,,3.0,14.0,6.0,10.0,19.0,,0.3,0.1,0.1
2021,8,4,79,39,,,1.0,8.0,,,10.0,82.0,,,
2021,8,4,79,40,,,3.0,13.0,,12.0,17.0,,,,
2021,8,4,79,47,,,2.0,7.0,12.0,13.0,11.0,,,,
2021,8,4,79,48,,,1.0,13.0,13.0,20.0,15.0,,,,
2021,8,4,79,49,,,1.0,8.0,,,10.0,74.0,,,
2021,8,4,79,50,,,6.0,24.0,10.0,22.0,34.0,,,,
2021,8,4,79,54,,,2.0,9.0,,,12.0,61.0,,,
2021,8,4,79,55,,,1.0,15.0,,19.0,18.0,,0.9,0.1,0.7
2021,8,4,79,56,,0.2,4.0,16.0,9.0,14.0,21.0,,,,
2021,8,4,79,57,2.0,,2.0,13.0,5.0,11.0,16.0,,,,
2021,8,4,79,58,,,1.0,7.0,,,9.0,79.0,,,
2021,8,4,79,59,,,1.0,9.0,,,11.0,81.0,,,
2021,8,4,79,60,,,1.0,14.0,,13.0,16.0,81.0,,,
2021,8,5,79,4,7.0,,11.0,26.0,,,42.0,,,,
2021,8,5,79,8,7.0,0.2,8.0,34.0,8.0,15.0,47.0,61.0,2.5,0.4,0.6
2021,8,5,79,11,,,7.0,38.0,,,49.0,,2.1,0.1,0.1
2021,8,5,79,16,,,4.0,31.0,,,37.0,59.0,,,
2021,8,5,79,17,,,7.0,29.0,,,40.0,62.0,,,
2021,8,5,79,18,,0.3,3.0,16.0,,15.0,21.0,69.0,1.3,0.1,0.2
2021,8,5,79,24,,,2.0,7.0,9.0,17.0,9.0,75.0,0.7,0.2,0.1
2021,8,5,79,27,,,8.0,30.0,,,43.0,57.0,,,
2021,8,5,79,35,6.0,0.2,4.0,25.0,,,31.0,69.0,,,
2021,8,5,79,36,5.0,,6.0,29.0,,20.0,38.0,,,,
2021,8,5,79,38,,,5.0,24.0,6.0,11.0,33.0,,0.5,0.2,0.1
2021,8,5,79,39,,,4.0,23.0,,,29.0,68.0,,,
2021,8,5,79,40,,,6.0,26.0,,18.0,36.0,,,,
2021,8,5,79,47,,,7.0,22.0,8.0,6.0,33.0,,,,
2021,8,5,79,48,,,3.0,24.0,11.0,19.0,29.0,,,,
2021,8,5,79,49,,,2.0,20.0,,,23.0,60.0,,,
2021,8,5,79,50,,,7.0,35.0,10.0,21.0,45.0,,,,
2021,8,5,79,54,,,7.0,29.0,,,40.0,,,,
2021,8,5,79,55,,,9.0,38.0,,25.0,51.0,,2.3,0.2,
2021,8,5,79,56,,0.3,12.0,32.0,7.0,13.0,50.0,,,,
2021,8,5,79,57,3.0,,3.0,24.0,7.0,14.0,28.0,,,,
2021,8,5,79,58,,,1.0,11.0,,,13.0,62.0,,,
2021,8,5,79,59,,,6.0,28.0,,,38.0,57.0,,,
2021,8,5,79,60,,,2.0,28.0,,13.0,31.0,66.0,,,
2021,8,6,79,8,6.0,0.2,7.0,27.0,6.0,15.0,38.0,62.0,1.6,0.3,0.5
2021,8,6,79,11,,,6.0,19.0,,,27.0,,1.1,0.2,0.1
2021,8,6,79,16,,,7.0,17.0,,,28.0,71.0,,,
2021,8,6,79,17,,,9.0,22.0,,,36.0,61.0,,,
2021,8,6,79,18,,0.3,4.0,14.0,,21.0,20.0,64.0,1.7,0.2,
2021,8,6,79,24,,,1.0,6.0,10.0,21.0,8.0,70.0,0.6,0.1,0.1
2021,8,6,79,27,,,10.0,26.0,,,41.0,62.0,,,
2021,8,6,79,35,6.0,0.2,3.0,15.0,,,20.0,69.0,,,
2021,8,6,79,36,5.0,,8.0,22.0,,25.0,34.0,,,,
2021,8,6,79,38,,,4.0,15.0,6.0,12.0,20.0,,0.3,0.1,0.1
2021,8,6,79,39,,,5.0,15.0,,,22.0,71.0,,,
2021,8,6,79,40,,,7.0,19.0,,22.0,31.0,,,,
2021,8,6,79,47,,,8.0,17.0,12.0,13.0,30.0,,,,
2021,8,6,79,48,,,2.0,17.0,9.0,19.0,20.0,,,,
2021,8,6,79,49,,,2.0,14.0,,,16.0,64.0,,,
2021,8,6,79,50,,,8.0,27.0,8.0,18.0,39.0,,,,
2021,8,6,79,54,,,10.0,18.0,,,33.0,48.0,,,
2021,8,6,79,55,,,17.0,32.0,,27.0,57.0,,2.9,0.2,0.1
2021,8,6,79,56,,0.3,9.0,23.0,10.0,18.0,37.0,,,,
2021,8,6,79,57,2.0,,5.0,19.0,7.0,17.0,27.0,,,,
2021,8,6,79,58,,,2.0,10.0,,,12.0,68.0,,,
2021,8,6,79,59,,,7.0,20.0,,,31.0,65.0,,,
2021,8,6,79,60,,,3.0,18.0,,15.0,23.0,72.0,,,
2021,8,7,79,4,8.0,0.2,1.0,7.0,,,9.0,,,,
2021,8,7,79,8,6.0,0.2,3.0,16.0,6.0,11.0,20.0,76.0,0.8,0.3,0.3
2021,8,7,79,11,,,2.0,10.0,,,12.0,,0.3,0.1,0.1
2021,8,7,79,16,,,1.0,7.0,,,9.0,85.0,,,
2021,8,7,79,17,,,3.0,12.0,,,16.0,74.0,,,
2021,8,7,79,18,,0.3,2.0,7.0,,11.0,9.0,74.0,0.6,0.1,0.2
2021,8,7,79,24,,,1.0,2.0,7.0,14.0,4.0,78.0,0.2,0.1,0.1
2021,8,7,79,27,,,1.0,9.0,,,11.0,82.0,,,
2021,8,7,79,35,6.0,0.2,1.0,10.0,,,12.0,78.0,,,
2021,8,7,79,36,5.0,,1.0,10.0,,13.0,12.0,,,,
2021,8,7,79,38,,,1.0,8.0,4.0,7.0,10.0,,0.1,0.1,0.1
2021,8,7,79,39,,,1.0,6.0,,,8.0,84.0,,,
2021,8,7,79,40,,,2.0,10.0,,13.0,12.0,,,,
2021,8,7,79,47,,,2.0,6.0,6.0,8.0,10.0,,,,
2021,8,7,79,48,,,1.0,9.0,8.0,12.0,10.0,,,,
2021,8,7,79,49,,,1.0,6.0,,,8.0,75.0,,,
2021,8,7,79,50,,,4.0,17.0,7.0,14.0,23.0,,,,
2021,8,7,79,54,,,1.0,7.0,,,9.0,62.0,,,
2021,8,7,79,55,,,1.0,10.0,,16.0,12.0,,1.1,0.2,0.1
2021,8,7,79,56,,0.3,3.0,15.0,8.0,16.0,20.0,,,,
2021,8,7,79,57,2.0,,1.0,8.0,5.0,10.0,10.0,,,,
2021,8,7,79,58,,,1.0,9.0,,,10.0,73.0,,,
2021,8,7,79,59,,,1.0,7.0,,,8.0,83.0,,,
2021,8,7,79,60,,,1.0,12.0,,12.0,14.0,84.0,,,
2021,8,8,79,4,8.0,0.2,2.0,12.0,,,15.0,,,,
2021,8,8,79,8,6.0,0.2,2.0,19.0,6.0,13.0,22.0,72.0,0.7,0.3,0.3
2021,8,8,79,11,,,2.0,17.0,,,20.0,,0.3,0.2,0.1
2021,8,8,79,16,,,2.0,14.0,,,17.0,75.0,,,
2021,8,8,79,17,,,3.0,21.0,,,26.0,64.0,,,
2021,8,8,79,18,,0.3,1.0,12.0,,16.0,14.0,70.0,0.7,0.2,0.1
2021,8,8,79,24,,,1.0,4.0,7.0,14.0,6.0,75.0,0.3,0.1,0.1
2021,8,8,79,27,,,2.0,17.0,,,20.0,70.0,,,
2021,8,8,79,35,6.0,0.2,1.0,13.0,,,15.0,74.0,,,
2021,8,8,79,36,5.0,,1.0,15.0,,13.0,16.0,,,,
2021,8,8,79,38,,,2.0,13.0,6.0,9.0,15.0,,0.2,0.1,0.1
2021,8,8,79,39,,,2.0,11.0,,,14.0,81.0,,,
2021,8,8,79,40,,,2.0,15.0,,11.0,17.0,,,,
2021,8,8,79,47,,,2.0,9.0,6.0,7.0,13.0,,,,
2021,8,8,79,48,,,1.0,11.0,6.0,10.0,12.0,,,,
2021,8,8,79,49,,,1.0,8.0,,,10.0,69.0,,,
2021,8,8,79,50,,,2.0,18.0,6.0,12.0,21.0,,,,
2021,8,8,79,54,,,2.0,14.0,,,18.0,54.0,,,
2021,8,8,79,55,,,1.0,18.0,,18.0,20.0,,0.6,0.1,0.1
2021,8,8,79,56,,0.3,8.0,25.0,7.0,11.0,38.0,,,,
2021,8,8,79,57,2.0,,1.0,13.0,5.0,10.0,15.0,,,,
2021,8,8,79,58,,,1.0,8.0,,,10.0,69.0,,,
2021,8,8,79,59,,,1.0,13.0,,,15.0,71.0,,,
2021,8,8,79,60,,,1.0,16.0,,10.0,18.0,80.0,,,
2021,8,9,79,4,8.0,0.2,2.0,15.0,,,19.0,,,,
2021,8,9,79,8,6.0,0.2,3.0,21.0,20.0,31.0,26.0,55.0,1.2,0.3,0.4
2021,8,9,79,11,,,3.0,22.0,,,26.0,,0.9,0.2,0.2
2021,8,9,79,16,,,2.0,14.0,,,17.0,76.0,,,
2021,8,9,79,17,,,3.0,16.0,,,20.0,60.0,,,
2021,8,9,79,18,,0.3,2.0,14.0,,30.0,17.0,67.0,0.7,0.1,0.2
2021,8,9,79,24,,,1.0,9.0,9.0,21.0,10.0,73.0,0.6,0.1,0.1
2021,8,9,79,27,,,2.0,18.0,,,21.0,66.0,,,
2021,8,9,79,35,7.0,0.2,3.0,18.0,,,22.0,69.0,,,
2021,8,9,79,36,5.0,,2.0,16.0,,28.0,19.0,,,,
2021,8,9,79,38,,,2.0,18.0,13.0,20.0,22.0,,0.3,0.1,0.1
2021,8,9,79,39,,,3.0,19.0,,,24.0,66.0,,,
2021,8,9,79,40,,,2.0,15.0,,27.0,18.0,,,,
2021,8,9,79,47,,,3.0,13.0,44.0,47.0,18.0,,,,
2021,8,9,79,48,,,1.0,16.0,37.0,46.0,17.0,,,,
2021,8,9,79,49,,,1.0,10.0,,,12.0,64.0,,,
2021,8,9,79,50,,,3.0,20.0,40.0,51.0,24.0,,,,
2021,8,9,79,54,,,2.0,11.0,,,14.0,42.0,,,
2021,8,9,79,55,,,2.0,20.0,,73.0,23.0,,0.9,0.2,0.1
2021,8,9,79,56,,0.3,12.0,32.0,34.0,43.0,50.0,,,,
2021,8,9,79,57,2.0,,2.0,16.0,9.0,20.0,18.0,,,,
2021,8,9,79,58,,,1.0,11.0,,,12.0,73.0,,,
2021,8,9,79,59,,,1.0,14.0,,,16.0,71.0,,,
2021,8,9,79,60,,,1.0,17.0,,24.0,19.0,76.0,,,
2021,8,10,79,4,8.0,0.2,5.0,20.0,,,27.0,,,,
2021,8,10,79,8,7.0,0.2,4.0,27.0,31.0,48.0,34.0,63.0,1.3,0.2,0.4
2021,8,10,79,11,,,5.0,30.0,,,38.0,,1.3,0.2,0.2
2021,8,10,79,16,,,2.0,19.0,,,22.0,80.0,,,
2021,8,10,79,17,,,6.0,27.0,,,36.0,60.0,,,
2021,8,10,79,18,,0.3,2.0,20.0,,39.0,23.0,66.0,0.8,0.1,0.3
2021,8,10,79,24,,,2.0,12.0,11.0,30.0,15.0,73.0,1.0,0.1,0.1
2021,8,10,79,27,,,3.0,24.0,,,29.0,70.0,,,
2021,8,10,79,35,7.0,0.2,4.0,23.0,,,29.0,72.0,,,
2021,8,10,79,36,5.0,,2.0,23.0,,40.0,27.0,,,,
2021,8,10,79,38,,,3.0,21.0,11.0,22.0,26.0,,0.5,0.1,0.1
2021,8,10,79,39,,,5.0,22.0,,,30.0,75.0,,,
2021,8,10,79,40,,,2.0,21.0,,37.0,25.0,,,,
2021,8,10,79,47,,,5.0,21.0,41.0,43.0,28.0,,,,
2021,8,10,79,48,,,1.0,21.0,46.0,63.0,22.0,,,,
2021,8,10,79,49,,,1.0,15.0,,,17.0,63.0,,,
2021,8,10,79,50,,,3.0,20.0,47.0,66.0,24.0,,,,
2021,8,10,79,54,,,3.0,16.0,,,21.0,46.0,,,
2021,8,10,79,55,,,3.0,25.0,,120.0,31.0,,1.2,0.2,0.1
2021,8,10,79,56,,0.4,11.0,38.0,41.0,54.0,56.0,,,,
2021,8,10,79,57,2.0,,2.0,19.0,11.0,28.0,21.0,,,,
2021,8,10,79,58,,,1.0,14.0,,,15.0,74.0,,,
2021,8,10,79,59,,,1.0,17.0,,,19.0,73.0,,,
2021,8,10,79,60,,,1.0,21.0,,28.0,22.0,84.0,,,
2021,8,11,79,4,8.0,0.3,11.0,32.0,,,48.0,,,,
2021,8,11,79,8,8.0,0.2,6.0,40.0,28.0,68.0,49.0,54.0,,0.4,0.7
2021,8,11,79,11,,,5.0,36.0,,,43.0,,1.9,0.2,0.2
2021,8,11,79,16,,,3.0,27.0,,,33.0,68.0,,,
2021,8,11,79,17,,,8.0,34.0,,,47.0,54.0,,,
2021,8,11,79,18,,0.4,6.0,30.0,,83.0,39.0,54.0,2.1,0.2,
2021,8,11,79,24,,,2.0,18.0,20.0,76.0,22.0,63.0,2.6,0.2,0.2
2021,8,11,79,27,,,4.0,31.0,,,37.0,63.0,,,
2021,8,11,79,35,7.0,0.3,7.0,36.0,,,46.0,57.0,,,
2021,8,11,79,36,6.0,,3.0,29.0,,101.0,34.0,,,,
2021,8,11,79,38,,,4.0,28.0,20.0,57.0,35.0,,1.4,0.2,0.2
2021,8,11,79,39,,,5.0,32.0,,,39.0,64.0,,,
2021,8,11,79,40,,,3.0,26.0,,95.0,31.0,,,,
2021,8,11,79,47,,,6.0,31.0,27.0,47.0,39.0,,,,
2021,8,11,79,48,,,2.0,30.0,36.0,81.0,33.0,,,,
2021,8,11,79,49,,,2.0,27.0,,,30.0,55.0,,,
2021,8,11,79,50,,,4.0,34.0,29.0,81.0,41.0,,,,
2021,8,11,79,54,,,5.0,21.0,,,28.0,46.0,,,
2021,8,11,79,55,,,6.0,39.0,,113.0,48.0,,2.2,0.2,0.1
2021,8,11,79,56,,0.5,14.0,43.0,20.0,55.0,64.0,,,,
2021,8,11,79,57,2.0,,2.0,26.0,22.0,68.0,29.0,,,,
2021,8,11,79,58,,,1.0,14.0,,,16.0,69.0,,,
2021,8,11,79,59,,,2.0,24.0,,,26.0,66.0,,,
2021,8,11,79,60,,,2.0,28.0,,72.0,31.0,73.0,,,
2021,8,12,79,4,8.0,0.2,2.0,18.0,,,22.0,,,,
2021,8,12,79,8,,0.2,4.0,31.0,15.0,35.0,37.0,73.0,2.3,0.4,
2021,8,12,79,11,,,3.0,24.0,,,28.0,,0.7,0.2,0.1
